mode,model,learner,split_seed,learner_seed,theta,se,m_below_trim,m_above_trim
expA,PLR,lasso,48,0,9736.781450857312,1328.1002824741554,0.00010085728693898134,0.0
expA,IRM,lasso,48,0,8253.114514132365,1268.3708958193547,0.00010085728693898134,0.0
expA,PLR,lasso,49,0,9919.147697096907,1329.3526378685317,0.00010085728693898134,0.0
expA,IRM,lasso,49,0,8310.477557078717,1276.7466834869679,0.00010085728693898134,0.0
expA,PLR,lasso,50,0,10072.83140642913,1344.8833670438394,0.00010085728693898134,0.0
expA,IRM,lasso,50,0,8396.750833325223,1247.2296219094997,0.00010085728693898134,0.0
expA,PLR,lasso,51,0,10083.81399971408,1377.1327984439586,0.00010085728693898134,0.0
expA,IRM,lasso,51,0,7820.432554826497,1335.095135810539,0.00010085728693898134,0.0
expA,PLR,lasso,52,0,10044.394395477411,1323.6201523572413,0.00010085728693898134,0.0
expA,IRM,lasso,52,0,8260.948535279887,1232.2723108343812,0.00010085728693898134,0.0
expA,PLR,lasso,53,0,9888.959426203213,1335.359592447187,0.0,0.0
expA,IRM,lasso,53,0,8193.12618383004,1264.1963176883835,0.0,0.0
expA,PLR,lasso,54,0,9797.709291037083,1340.536598708893,0.0,0.0
expA,IRM,lasso,54,0,8266.32037846178,1331.7559667837643,0.0,0.0
expA,PLR,lasso,55,0,9870.22823705635,1333.1106489054534,0.00010085728693898134,0.0
expA,IRM,lasso,55,0,7811.62584329082,1247.567831885027,0.00010085728693898134,0.0
expA,PLR,lasso,56,0,9873.810701662456,1343.6922635109095,0.0,0.0
expA,IRM,lasso,56,0,8150.971764488869,1268.4923100846268,0.0,0.0
expA,PLR,lasso,57,0,9829.656862280266,1335.1895103219917,0.0,0.0
expA,IRM,lasso,57,0,8019.506771899,1245.7852243679415,0.0,0.0
expA,PLR,lasso,58,0,9679.56082995725,1331.8601095207443,0.0,0.0
expA,IRM,lasso,58,0,7982.6946190115,1296.5470464917391,0.0,0.0
expA,PLR,lasso,59,0,9855.52674926399,1326.7765622504417,0.0,0.0
expA,IRM,lasso,59,0,8265.172014254002,1236.7839806701654,0.0,0.0
expA,PLR,lasso,60,0,10103.769377787581,1354.237417052277,0.00010085728693898134,0.0
expA,IRM,lasso,60,0,8457.603995558353,1297.276722141661,0.00010085728693898134,0.0
expA,PLR,lasso,61,0,10038.135178697032,1328.4916911393323,0.0,0.0
expA,IRM,lasso,61,0,7805.544849832258,1311.8026595024025,0.0,0.0
expA,PLR,lasso,62,0,10165.454715085374,1325.9057610331686,0.00010085728693898134,0.0
expA,IRM,lasso,62,0,8520.822713650334,1250.9549504059032,0.00010085728693898134,0.0
expA,PLR,lasso,63,0,9863.43772608362,1346.609835744443,0.000302571860816944,0.0
expA,IRM,lasso,63,0,8011.689685141136,1263.0817274324818,0.000302571860816944,0.0
expA,PLR,lasso,64,0,9777.852996391906,1338.1079773314816,0.00010085728693898134,0.0
expA,IRM,lasso,64,0,8336.152007852492,1273.2532371022303,0.00010085728693898134,0.0
expA,PLR,lasso,65,0,9994.298934084743,1343.9774042126523,0.0,0.0
expA,IRM,lasso,65,0,8255.510960568943,1310.8806640656708,0.0,0.0
expA,PLR,lasso,66,0,10086.94763848852,1325.9525281480883,0.0,0.0
expA,IRM,lasso,66,0,8140.525371348159,1233.157099258645,0.0,0.0
expA,PLR,lasso,67,0,9924.753661703035,1330.8617561139592,0.0,0.0
expA,IRM,lasso,67,0,8297.378973014364,1268.3280105878819,0.0,0.0
expA,PLR,lasso,68,0,9869.942312489462,1318.4945102940608,0.0,0.0
expA,IRM,lasso,68,0,8397.642650210466,1254.6956359502146,0.0,0.0
expA,PLR,lasso,69,0,9841.711476258813,1326.5466269735791,0.00010085728693898134,0.0
expA,IRM,lasso,69,0,7976.223828418531,1245.7026213892877,0.00010085728693898134,0.0
expA,PLR,lasso,70,0,9907.346210264543,1336.4164547338319,0.00010085728693898134,0.0
expA,IRM,lasso,70,0,8137.156678996222,1258.4901937204208,0.00010085728693898134,0.0
expA,PLR,lasso,71,0,10027.415835334306,1354.7871488277804,0.00010085728693898134,0.0
expA,IRM,lasso,71,0,8233.167957323665,1300.27078262683,0.00010085728693898134,0.0
expA,PLR,lasso,72,0,9902.920952168432,1351.2141808287345,0.00010085728693898134,0.0
expA,IRM,lasso,72,0,8058.148266803087,1276.1307448372825,0.00010085728693898134,0.0
expA,PLR,lasso,73,0,9800.450738365991,1332.0738348105199,0.00010085728693898134,0.0
expA,IRM,lasso,73,0,7881.574746360768,1255.9332429691067,0.00010085728693898134,0.0
expA,PLR,lasso,74,0,9861.953900702945,1337.083320559974,0.0,0.0
expA,IRM,lasso,74,0,8034.607294846941,1258.8813254031757,0.0,0.0
expA,PLR,lasso,75,0,9862.566353707789,1363.8870661303067,0.00010085728693898134,0.0
expA,IRM,lasso,75,0,8014.145103516436,1246.089125133282,0.00010085728693898134,0.0
expA,PLR,lasso,76,0,9934.926747099498,1333.9719335717466,0.0,0.0
expA,IRM,lasso,76,0,8369.220090930017,1299.9287693251345,0.0,0.0
expA,PLR,lasso,77,0,9832.527049611805,1347.0072680918638,0.0,0.0
expA,IRM,lasso,77,0,8117.768980932689,1340.8826361309657,0.0,0.0
expA,PLR,lasso,78,0,9983.12523155394,1320.4798588643523,0.0,0.0
expA,IRM,lasso,78,0,8225.40951285581,1254.8221527354997,0.0,0.0
expA,PLR,lasso,79,0,9755.879412564902,1333.9416702024582,0.0,0.0
expA,IRM,lasso,79,0,8038.680460019552,1266.5274960822596,0.0,0.0
expA,PLR,lasso,80,0,9881.785000714299,1338.7296816603252,0.0,0.0
expA,IRM,lasso,80,0,8195.526417021116,1351.3375742711314,0.0,0.0
expA,PLR,lasso,81,0,10087.708919222958,1328.8007390731389,0.00010085728693898134,0.0
expA,IRM,lasso,81,0,8099.733209535935,1260.2475752761206,0.00010085728693898134,0.0
expA,PLR,lasso,82,0,10028.367710133509,1358.7593938286516,0.0,0.0
expA,IRM,lasso,82,0,8108.044589004292,1262.349851653274,0.0,0.0
expA,PLR,lasso,83,0,9943.961865380885,1339.7706660325146,0.0,0.0
expA,IRM,lasso,83,0,8405.549929917257,1347.6118763192087,0.0,0.0
expA,PLR,lasso,84,0,9868.331229413227,1329.1842569069693,0.00010085728693898134,0.0
expA,IRM,lasso,84,0,8170.048009492896,1228.5674587881488,0.00010085728693898134,0.0
expA,PLR,lasso,85,0,9924.597067731836,1343.4956418509275,0.00010085728693898134,0.0
expA,IRM,lasso,85,0,8109.926816540013,1262.7981160106744,0.00010085728693898134,0.0
expA,PLR,lasso,86,0,9948.720379105729,1321.9130424630666,0.0,0.0
expA,IRM,lasso,86,0,8358.924727037112,1303.1658279251837,0.0,0.0
expA,PLR,lasso,87,0,9945.040392845205,1336.8941263668146,0.0,0.0
expA,IRM,lasso,87,0,8393.439767958549,1293.2578330869112,0.0,0.0
expA,PLR,lasso,88,0,9862.99955995528,1325.4810209185107,0.0,0.0
expA,IRM,lasso,88,0,8071.015894942342,1237.9399925063385,0.0,0.0
expA,PLR,lasso,89,0,9918.333949529804,1339.4539637893688,0.0,0.0
