mode,model,learner,split_seed,learner_seed,theta,se,m_below_trim,m_above_trim
expB,IRM,boosting,0,67,7936.363079477983,1241.0587412131479,0.0,0.0
expB,PLR,boosting,0,68,8811.593676284441,1389.9714789882428,0.0,0.0
expB,IRM,boosting,0,68,8079.166040234476,1219.0390992800533,0.0,0.0
expB,PLR,boosting,0,69,8703.318893714983,1382.6846071071825,0.0,0.0
expB,IRM,boosting,0,69,7908.815370474586,1252.3606748709906,0.0,0.0
expB,PLR,boosting,0,70,8901.845726975847,1359.9985700030716,0.0,0.0
expB,IRM,boosting,0,70,7891.614058072344,1251.2106022115045,0.0,0.0
expB,PLR,boosting,0,71,8991.1739382266,1377.568029003583,0.0,0.0
expB,IRM,boosting,0,71,7980.2643417974705,1259.7708554102926,0.0,0.0
expB,PLR,boosting,0,72,8235.214206319568,1360.6117724895694,0.00010085728693898134,0.0
expB,IRM,boosting,0,72,8133.595611492946,1199.2324386872438,0.00010085728693898134,0.0
expB,PLR,boosting,0,73,8798.414040854786,1356.316420427901,0.0,0.0
expB,IRM,boosting,0,73,7995.672596898276,1239.4527780589046,0.0,0.0
expB,PLR,boosting,0,74,8966.229518092248,1410.7942461420687,0.0,0.0
expB,IRM,boosting,0,74,8064.229952056099,1237.5103959107014,0.0,0.0
expB,PLR,boosting,0,75,8426.86064254071,1398.3893933559614,0.0016137165910237014,0.0
expB,IRM,boosting,0,75,7842.94116047329,1243.7091656558812,0.0016137165910237014,0.0
expB,PLR,boosting,0,76,8587.008224273748,1414.5975656359062,0.0,0.0
expB,IRM,boosting,0,76,8408.617031855101,1296.8166325057232,0.0,0.0
expB,PLR,boosting,0,77,8544.548878659667,1392.945387061483,0.002017145738779627,0.0
expB,IRM,boosting,0,77,7794.505279042411,1265.327698428645,0.002017145738779627,0.0
expB,PLR,boosting,0,78,8496.871906506569,1422.753476030528,0.0,0.0
expB,IRM,boosting,0,78,8507.640080391468,1320.6043945720803,0.0,0.0
expB,PLR,boosting,0,79,8811.218793387774,1412.7948400042778,0.0,0.0
expB,IRM,boosting,0,79,7906.30762546033,1238.3994302406404,0.0,0.0
expB,PLR,boosting,0,80,9011.286877578488,1399.7456702505212,0.0005042864346949068,0.0
expB,IRM,boosting,0,80,7959.973787761645,1228.7895694919182,0.0005042864346949068,0.0
expB,PLR,boosting,0,81,8631.889838245546,1361.1458404088694,0.0,0.0
expB,IRM,boosting,0,81,8180.255119672819,1232.085674567678,0.0,0.0
expB,PLR,boosting,0,82,8611.731718829848,1390.9793424437705,0.0,0.0
expB,IRM,boosting,0,82,7870.421177636853,1213.5764738175224,0.0,0.0
expB,PLR,boosting,0,83,8765.62960081398,1392.5194869030304,0.0,0.0
expB,IRM,boosting,0,83,8047.084720254488,1243.2971969728703,0.0,0.0
expB,PLR,boosting,0,84,8880.61054158922,1422.407205502362,0.00040342914775592535,0.0
expB,IRM,boosting,0,84,7933.586732617206,1282.5973079001767,0.00040342914775592535,0.0
expB,PLR,boosting,0,85,9126.924952591746,1393.5785279272955,0.0,0.0
expB,IRM,boosting,0,85,8074.906911721277,1231.493192302959,0.0,0.0
expB,PLR,boosting,0,86,8861.34589717079,1396.7751250900178,0.00010085728693898134,0.0
expB,IRM,boosting,0,86,7806.101350091949,1279.00715102566,0.00010085728693898134,0.0
expB,PLR,boosting,0,87,8356.46711412112,1424.6805006845548,0.0,0.0
expB,IRM,boosting,0,87,8079.608801895009,1230.6325706546934,0.0,0.0
expB,PLR,boosting,0,88,8325.57582392481,1378.080905376785,0.0007060010085728693,0.0
expB,IRM,boosting,0,88,8132.141526483885,1300.46849752903,0.0007060010085728693,0.0
expB,PLR,boosting,0,89,8479.629690300239,1383.651165034198,0.0,0.0
expB,IRM,boosting,0,89,7853.062123001288,1252.6366946494984,0.0,0.0
expB,PLR,boosting,0,90,8595.872191387887,1411.0857479803633,0.0,0.0
expB,IRM,boosting,0,90,8069.003665145166,1256.6146248889306,0.0,0.0
expB,PLR,boosting,0,91,9091.725647829551,1398.9113463222068,0.0,0.0
expB,IRM,boosting,0,91,7766.207394853562,1298.7500729469843,0.0,0.0
expB,PLR,boosting,0,92,8837.454870084077,1354.745027784472,0.000605143721633888,0.0
expB,IRM,boosting,0,92,8086.381463362249,1213.241491526231,0.000605143721633888,0.0
expB,PLR,boosting,0,93,8664.934413371702,1392.983625254622,0.0,0.0
expB,IRM,boosting,0,93,8115.050552433212,1243.8043298189111,0.0,0.0
expB,PLR,boosting,0,94,8589.308873051601,1397.3801317627947,0.0,0.0
expB,IRM,boosting,0,94,7937.840910361959,1199.5779908349784,0.0,0.0
expB,PLR,boosting,0,95,8848.817850087044,1379.4339284620346,0.0,0.0
expB,IRM,boosting,0,95,7873.946420278702,1205.7204029064997,0.0,0.0
expB,PLR,boosting,0,96,8783.925791317399,1369.0961289620873,0.0,0.0
expB,IRM,boosting,0,96,8265.020325407508,1197.8883890995544,0.0,0.0
expB,PLR,boosting,0,97,9041.819053907706,1387.9811951950971,0.000907715582450832,0.0
expB,IRM,boosting,0,97,7796.288435850715,1274.7732220307032,0.000907715582450832,0.0
expB,PLR,boosting,0,98,8768.617644232827,1391.3088929514963,0.0,0.0
expB,IRM,boosting,0,98,8010.6112433889,1274.7168236447426,0.0,0.0
expB,PLR,boosting,0,99,8782.8228054669,1383.5696681241795,0.001815431164901664,0.0
expB,IRM,boosting,0,99,7588.075758211981,1292.8790597336802,0.001815431164901664,0.0
