rep,oracle_theta,oracle_se,oracle_cover,armA_theta,armA_se,armA_cover,armA_term_a,armA_term_b,armB_theta,armB_se,armB_cover,armB_term_a,armB_term_c,armB_term_b,armB_r2_l_in,armBsym_theta,armBsym_se,armBsym_cover,armBsym_term_a,armBsym_term_c,armBsym_term_b,armC_theta,armC_se,armC_cover,armC_term_a,armC_term_c,armC_term_b,armC_rmse_l,armC_rmse_m
256,0.5088099913349942,0.04043137432642455,1,0.6118722502914115,0.04989594796952642,0,0.01757057695621725,0.09430167333519424,0.31407000247847183,0.028128430771655114,0,0.008340713355421608,-0.18320417014770438,-0.011066540729245468,0.848478437589044,0.49745205249776836,0.04526730980421071,1,0.02096840127868735,-0.022417580573508337,-0.0010987682074106123,0.5105114307207743,0.04298497382233726,1,0.008154265160950061,-0.0014775915471956285,0.0038347571070198733,0.42304738762607635,0.19953501545399124
257,0.5128193555298308,0.04429691918625763,1,0.6299958819813962,0.05554670649821785,0,-0.02674601952117111,0.1567419015025673,0.30658997730328685,0.028326673512370202,0,0.01184534684914856,-0.1980439064678338,-0.007211463078027964,0.8356612796365518,0.49015907647539986,0.04557134381350135,1,0.02988344821979132,-0.062393263693379455,0.022668891948987968,0.4872949216347094,0.044530684311611314,1,0.01165689112134093,-0.02546494422280958,0.0011029747361780452,0.438656325677003,0.19723301786136735
258,0.4865128038003997,0.04324892696678151,1,0.5784001479413353,0.05358365716129939,1,0.0018858206306693983,0.07651432731066596,0.3158302799318356,0.028985934649139223,0,-0.012532294461757998,-0.14721054483194768,-0.02442688077445872,0.8360178673956355,0.5110418011078361,0.04630149665870116,1,-0.030814665585030966,0.08151101058986325,-0.03965454389699609,0.513686975745692,0.046148609689071966,1,-0.012386763618727804,0.032616068746717554,-0.006542329382297711,0.4284111100612833,0.17504513924926707
259,0.4995279222323203,0.040595073434415825,1,0.5749542499524224,0.05171451449002417,1,-0.007711620223981826,0.08266587017640413,0.324421905201009,0.027363731956764312,0,-0.0004360076583353556,-0.14450445546436042,-0.03063763167629517,0.8468597177579686,0.5200090052194468,0.04336913682229454,1,-0.0010844505576282693,0.06216398262431481,-0.041070526847239525,0.5118891836390733,0.04302349887050853,1,-0.00043997188794629873,0.024963136834057525,-0.012633981307037924,0.3987813761910386,0.1890458254052839
260,0.5406657680003887,0.043467894776788585,1,0.5858546949221911,0.055880171080512436,1,-0.006589707093038871,0.09244440201523006,0.33670952291963574,0.02803974090711369,0,0.037180429291357064,-0.18015577616368023,-0.020315130208041092,0.8395082286159392,0.5320245791943575,0.0455233982506221,1,0.09560361005291082,-0.05453887767568858,-0.009040153182864814,0.5583492725500245,0.04459608222106311,1,0.038289568204829184,0.023202136209352884,-0.003142431864157558,0.4361325387706244,0.1858098379447915
261,0.4978376719290242,0.04211058982501269,1,0.5395536367952564,0.05196559903044895,1,0.007711283193603581,0.031842353601652676,0.2997301508713292,0.027238491617405405,0,-0.0020041463270634888,-0.17405410958947062,-0.024211593212136662,0.8368834062718619,0.47038169089862975,0.043354746557769545,1,-0.0050267120628453114,-0.01949205524948733,-0.005099541789037495,0.4995588149225178,0.04241121804359502,1,-0.002004808275866573,0.007066173311233034,-0.005502550112848742,0.40935064427594764,0.1942082346397301
262,0.47716658574010207,0.0406094579358907,1,0.5415533399021429,0.05356495947997646,1,-0.09005722470304987,0.13161056460519271,0.2920093005796027,0.02727303024688062,0,-0.02047910189192514,-0.16034539216887195,-0.027166205359600168,0.8332837118813825,0.4867135748637517,0.0444185200823145,1,-0.055041672390281626,0.08118160755161757,-0.03942636029758423,0.47455260833335294,0.04276748247158702,1,-0.02080891084074788,0.009483776124372366,-0.014122256950271589,0.4466080444495167,0.2028465091691555
263,0.4877795484991605,0.04221407250160211,1,0.5126307312074598,0.05350079944919332,1,-0.02905197957415327,0.04168271078161311,0.3007942024210492,0.027759261967970527,0,-0.011455373957069664,-0.1822095112158342,-0.005540912406046905,0.8347332422636554,0.4733559188061265,0.04389508973589034,1,-0.02900111459186126,-0.006846024153976057,0.009203057551963753,0.44167743943249677,0.04350499851581831,1,-0.011342823376191368,-0.055129191370050755,0.008149454178738887,0.42163810073534425,0.20812390142938955
264,0.4932752529223158,0.04566128840565683,1,0.6025425276018085,0.06242544810534994,1,-0.04835260718152415,0.1508951347833328,0.31021961113956753,0.03107001307638186,0,-0.0063103528376711815,-0.16556879127377244,-0.017901244748988823,0.8300184520760125,0.49775485452854495,0.05151087073000736,1,-0.016040662376504203,0.03842344094835784,-0.024627924043308748,0.4862240118664157,0.04822855283022332,1,-0.006408505951069228,0.0022257554432547873,-0.009593237625769862,0.43069286705420556,0.19501645701311557
265,0.5151983132730747,0.04202036155335564,1,0.6057809445864721,0.05174637958102352,0,0.07617263828754839,0.029608306298923765,0.31421668174225614,0.028208916379842543,0,0.01433476456890049,-0.18185297864702202,-0.018265104179622238,0.8323262642222566,0.5033283861841914,0.04530303298880587,1,0.03664105363673328,-0.03002952823140153,-0.0032831392211403756,0.5044979225757833,0.045110436172108165,1,0.014824602610434862,-0.000415081529365946,-0.0099115985052857,0.4259141628099676,0.191876145072293
266,0.4636240526876435,0.04333155468458145,1,0.5060279229159342,0.05725065610945998,1,0.007479920003308907,-0.0014519970873746258,0.2793525135581826,0.02880271723535013,0,-0.03415425129298828,-0.173923521268672,-0.012569713880157242,0.8398507367407331,0.4510912855441209,0.046106752631139496,1,-0.08694180173257438,0.05988275239783945,-0.02184966512114416,0.4645892823910443,0.045339870234823575,1,-0.034091392024386054,0.00996853909807297,-0.011287864682642621,0.4379020669662742,0.1951864901617221
267,0.5039722543695963,0.04109225158945695,1,0.5781372599427166,0.05225310876327442,1,-0.001255719360543859,0.07939297930326038,0.32210132705968814,0.028826295238250463,0,0.0036867473940455802,-0.1704908521740258,-0.011094568160331665,0.8343552850758054,0.49723732898479034,0.04585775575211514,1,0.009405045733528085,-0.014853821428887122,0.0026861046801493205,0.4744770181730375,0.04378236523995832,1,0.003586952815011735,-0.025007271219508367,-0.004102663422466003,0.4403549447066035,0.20183522541248702
268,0.3861264990447763,0.041003660031972256,0,0.5001365346133235,0.05849905078263188,1,-0.08762389528000765,0.08776042989333102,0.23340395328519242,0.02721151325261899,0,-0.10507373969417849,-0.13607207561602003,-0.02545023140460907,0.832890892726131,0.3712992824836673,0.04293267107990579,0,-0.27240597409597783,0.21408455071262805,-0.07037929413298287,0.37006179719675686,0.04189723467297656,0,-0.1076551382694107,0.0042928660357980835,-0.02657593056963044,0.42601533374913836,0.19977448935994996
269,0.4202592173368522,0.04141004737609167,1,0.5605007571534592,0.05330769133484527,1,0.009364211404826638,0.05113654574863249,0.25480738421526233,0.028335108105671372,0,-0.07437997796321325,-0.1467496780262224,-0.02406295979530199,0.8407635536633347,0.40521145621457566,0.04513475107943295,0,-0.1913604646304629,0.13588661523164017,-0.039314694386601616,0.4050873436303199,0.04510625636001854,0,-0.07588940442549132,-0.0006990095534638017,-0.018324242390724898,0.42660882129943006,0.19700553086174794
270,0.49402833618059766,0.04643958090886503,1,0.628303379571625,0.06235760011973708,0,-0.034947443958496915,0.1632508235301219,0.3057474683784167,0.030434730817279133,0,-0.005463321367895931,-0.16352874203404963,-0.025260468219637684,0.83231401377849,0.47784181168083134,0.04980298514443958,1,-0.013675369492462635,0.0055348384501765465,-0.014017657276882579,0.4721465320444721,0.049570807253347456,1,-0.005543411585378292,-0.012051043378807403,-0.010259012991342095,0.4614298407232359,0.18470771323264337
271,0.4393712459417452,0.042077732900152966,1,0.4642394426433029,0.052984302311177324,1,-0.03705883273411145,0.0012982753774143237,0.2673052954870137,0.028505389150949113,0,-0.057635550403794984,-0.17357579915332877,-0.0014833549558625444,0.8367473919505508,0.42092187740488635,0.0445708227373414,1,-0.13893843877513995,0.05718253129887731,0.0026777848811489827,0.42265145727293596,0.04320952444970053,1,-0.05582508237876263,-0.025397152471996774,0.0038736921236954326,0.42369532144140604,0.2058446110006798
272,0.5066119570938807,0.04417833489247946,1,0.5555870773324192,0.05081723984892017,1,-0.0013737242238014702,0.05696080155622073,0.32606174418078177,0.02929123671625204,0,0.006092630863150251,-0.16632134511369073,-0.013709541568677654,0.8361808747427832,0.5147597661090776,0.04535512543232823,1,0.015112226802664098,0.008272975414409524,-0.008625436107996,0.5307367710423853,0.04548940546499044,1,0.006192302788835275,0.03050749820910888,-0.005963029955559007,0.426717051768079,0.1804218179666531
273,0.5833512919932207,0.0448182518268924,1,0.676296924024847,0.052420296552372084,0,0.08683553867654689,0.0894613853483002,0.3615661731685455,0.030607880615233177,0,0.07702775366802204,-0.20019413836480413,-0.015267442134672314,0.8360816618616926,0.5773631742771415,0.04985925729428587,1,0.19503969817813538,-0.14979408502474856,0.03211756112375456,0.581486441963554,0.046363753087748275,1,0.077347685634878,0.00030620427783520663,0.0038325520508409885,0.4171380270418286,0.20048482916563493
274,0.4750660969784814,0.04440912575293139,1,0.5434388556931803,0.05574627168719526,1,-0.04782988073676662,0.0912687364299469,0.28734048959780273,0.030108137430522198,0,-0.02373565424741762,-0.17413540519244597,-0.014788450962333699,0.8278846922122813,0.45264190754162337,0.04732476989284056,1,-0.058744600376757446,0.03206487373124176,-0.020678365812860994,0.45192190091942946,0.04581006058907605,1,-0.02341825710184,-0.015223213251410994,-0.009436628727319606,0.4047038280316945,0.2011007776769554
275,0.5099077106848818,0.04390383912838647,1,0.5615153967641914,0.05521989893061489,1,0.014428271387959322,0.04708712537623201,0.3161509444612392,0.02925750836606333,0,0.009063405813197605,-0.18047520685373325,-0.01243725449822514,0.8221521217692959,0.5195463468731218,0.047085393460385004,1,0.023053861658220938,0.014075593026497801,-0.017583107811596953,0.501716081219788,0.04628201038785607,1,0.009209827969755287,0.0024398574757459436,-0.009933604225713375,0.4355232767697551,0.19056135367931973
276,0.5897848576024638,0.04016619661433688,0,0.6756599627225043,0.05105686128279748,0,0.08073235049505902,0.09492761222744533,0.35792190208539804,0.02766953376311703,0,0.08271287144441723,-0.20599937506444416,-0.01879159429457499,0.8274090595679746,0.5865994518199477,0.04392066817968128,0,0.21025502064489007,-0.13785805253986189,0.014202483714919476,0.5946446881377613,0.043013240971418114,0,0.0834690935143578,0.014167368703302865,-0.002991774079899433,0.44777125950750485,0.19772655951518592
277,0.5185454897707021,0.040397942378672586,1,0.5684628884697971,0.05071756885218726,1,-0.009431104863687445,0.07789399333348468,0.29514113658227087,0.02570318339745747,0,0.01717332152826919,-0.20623106740498118,-0.015801117541017217,0.8424505503742558,0.46300307851407296,0.04174567239588031,1,0.042984886290224365,-0.10490785338783147,0.024926045611680086,0.47954615636340975,0.04102923212629301,1,0.01726715849324329,-0.03290805381324122,-0.004812948316592283,0.4568565945854258,0.1887229362732046
278,0.48214856893340413,0.04151287399463012,1,0.6173583828065526,0.04808110709859538,0,-0.010255842528988148,0.12761422533554084,0.29998528249802936,0.027409792630372538,0,-0.01687504659726394,-0.17143110418403953,-0.011708566720667156,0.8385535888291383,0.480569854597215,0.043223244018425165,1,-0.041830083635335975,0.03097951572224785,-0.008579577489696861,0.4767826906922056,0.04173043608236388,1,-0.01696285338385176,-0.004585366725763551,-0.0016690891981791902,0.4072327600417784,0.20500454786820513
279,0.5637319836790035,0.04099404545107496,1,0.659359246937497,0.0475961224952694,0,0.022154726282200273,0.1372045206552967,0.34542754395011593,0.02612804167179315,0,0.05924339844739576,-0.19748689736126826,-0.016328957136011676,0.8439422546677202,0.5432359191448395,0.04128488495989075,1,0.14900711880456116,-0.12604335832403857,0.020272158664316933,0.5448711020287212,0.04168675664625059,1,0.05875013625975676,-0.01096111822025753,-0.0029179160107779766,0.4238149174726924,0.19167035112797476
280,0.46511843628163546,0.04487080249934055,1,0.6147014943071943,0.05918538232258076,1,-0.01769835419765888,0.13239984850485317,0.2788077625054215,0.02999095250661274,0,-0.03348233257287064,-0.16373887437147094,-0.023971030550236926,0.8247581730031858,0.44087825562182903,0.04830345842963331,1,-0.08619767168509213,0.04566114311515106,-0.018585215808229916,0.44920896383281794,0.047269053201992164,1,-0.03303346486724015,-0.006981554057059047,-0.010776017242882801,0.4613884395991498,0.21314785155062016
281,0.4684790243986419,0.04313595006016531,1,0.5747190132195723,0.05864301224057136,1,-0.0023696274845701644,0.07708864070414238,0.2913281220537696,0.02918304689082041,0,-0.029423366518907746,-0.1630362139785102,-0.016212297448812463,0.8286427446296799,0.4620282574514028,0.04594797664664091,1,-0.07291857061490323,0.04362814958317154,-0.00868132151686558,0.45442917205514183,0.04655784169232811,1,-0.02920178019446979,-0.01385003605644698,-0.0025190116939413473,0.4290056460035832,0.20505405626608494
282,0.5349138070034196,0.042098622952956535,1,0.5511374516953688,0.059572039528069484,1,-0.04089179042047722,0.09202924211584598,0.3481855837470587,0.028752123055479927,0,0.03260182623665904,-0.1623857725839124,-0.022030469905687928,0.8319816035639507,0.557256113415769,0.04695689558061942,1,0.08400962967976358,0.004900518367192866,-0.031654034631187294,0.5488866660706311,0.0437474357666635,1,0.03310805577725581,0.027624069612727113,-0.011845459319351723,0.46041328209120386,0.20850321857494872
283,0.4632918370998391,0.04066747914226031,1,0.5694709728584385,0.05284215001644343,1,0.020495277768288456,0.04897569509015009,0.28795708169164824,0.02806373980508819,0,-0.03379428364341928,-0.14273151662307315,-0.03551711804185926,0.8328798416851747,0.45964971820387873,0.04451885520988286,1,-0.08685850131638963,0.10778126718927476,-0.06127304766900647,0.4636859538368807,0.04338059503872742,1,-0.03415698865664651,0.023720631896206407,-0.025877689402679368,0.3854897748774178,0.20345687827994616
284,0.510635182265591,0.038644228963698214,1,0.532222272643252,0.04954783967465077,1,-0.027397242987189308,0.05961951563044128,0.3243884457383121,0.027880813647226426,0,0.009738976903092606,-0.17843350635646324,-0.00691702480831733,0.8488352968027277,0.5178789493807417,0.045148901009841015,1,0.024557397643165176,-0.011627835027888195,0.00494938676546483,0.5281184834496281,0.043944013972803,1,0.009926721690585949,0.00688845848692501,0.011303303272117026,0.42183916560528956,0.18688458217869108
285,0.4768427124504851,0.042891847579376106,1,0.5926348661857755,0.05427722813899602,1,-0.023378065689509238,0.11601293187528476,0.3215559771120739,0.02925844868926701,0,-0.022229468608005495,-0.12485625645507363,-0.03135829782484704,0.837692514811365,0.5206839341497741,0.04687984347644845,1,-0.055858187254601926,0.14405274768960075,-0.06751062628522468,0.5086808987118185,0.045671938820971765,1,-0.02278458172779999,0.04733552576052519,-0.015870045320906575,0.44117734743648257,0.21345879074018057
286,0.5227708580752999,0.04453402795877671,1,0.5468288432490254,0.05469872370535209,1,0.027276339461118206,0.01955250378790719,0.30088199592940573,0.029913175425288523,0,0.021228851296836992,-0.21344062348526913,-0.006906231882162054,0.819429538533739,0.48834404193397135,0.048743360961637464,1,0.0546785593518726,-0.09593679249045461,0.029602275072553353,0.49877428237175825,0.04616666326657088,1,0.02149954518628486,-0.032840225428763276,0.010114962614236663,0.4543959939179843,0.21522714403127452
287,0.4757910730451686,0.04396535520024853,1,0.4918207021456348,0.0568032961192071,1,-0.06814272918913249,0.05996343133476727,0.28639722652057176,0.03107705542933382,0,-0.022997412235126725,-0.18122723798169074,-0.009378123262610678,0.8324749668675739,0.465157780298003,0.05008638763897955,1,-0.05787525215643559,0.03775093156487892,-0.01471789911044038,0.4556624599813466,0.045731718907820865,1,-0.022373624215976076,-0.02326977684066759,0.001305861037990176,0.4326113703129401,0.19587083130383692
288,0.5764010802576456,0.04033480398855524,1,0.6330685847035348,0.05177288121180856,0,0.07676636360804881,0.056302221095485966,0.33606276106664085,0.027835222951899538,0,0.07078379022813935,-0.22382221824909362,-0.01089881091240493,0.8403192758277324,0.5252854333710074,0.043739821774992214,1,0.17710911162435336,-0.19356774495171655,0.041744066698370726,0.553833764709822,0.04317036203683997,1,0.07075862258904866,-0.019049454674880954,0.002124596795654289,0.46431202751243644,0.21336513382467326
289,0.5023443223803346,0.03997118383414718,1,0.6252559180753998,0.054721072562622874,0,0.0665259700190073,0.05872994805639248,0.30073796670658376,0.02768182761485445,0,0.0022144827536922547,-0.18697493295545117,-0.01450158309165734,0.8337304776929809,0.4766693269407119,0.04371971583692116,1,0.005534591624393822,-0.025709652785408755,-0.003155611898273236,0.4778241977611761,0.04312179490295328,1,0.0022084846606704104,-0.013302915357215178,-0.011081371542279329,0.4536704042239491,0.18736476379527545
290,0.4607068613975219,0.04417558394743437,1,0.5426666049889246,0.05663180471970435,1,-0.019752175676345535,0.06241878066527024,0.2836448091304999,0.028537132284853273,0,-0.036870538811530996,-0.15791307027146484,-0.02157158178650422,0.8339933359437357,0.45706109592819005,0.04600103733324414,1,-0.0938666372206788,0.08238697331307147,-0.03145924016420274,0.4560018766639875,0.04482554985544604,1,-0.036754995032920484,0.007436338675067767,-0.014679466978159776,0.44108437357879926,0.19797192954710816
291,0.5125959210894059,0.04510380279294804,1,0.6359293420572247,0.06675968757319461,0,0.037317117575349126,0.09861222448187554,0.3342747385967021,0.029522138017515593,0,0.011666940455186983,-0.1341558102312645,-0.04323639162722043,0.8336527031934797,0.5244979804869212,0.0460826044146337,1,0.029494804233045808,0.06748748225969624,-0.07248430600582088,0.5247139032844766,0.046245157578357836,1,0.01171018355961346,0.04716747651737747,-0.03416375679251422,0.4341661942601895,0.19975081907359638
292,0.48354533090279433,0.04127053037954235,1,0.5904012770841143,0.04710154212424878,1,0.02552342496776976,0.06487785211634456,0.291832646129311,0.027534473163483557,0,-0.01549444205129994,-0.1761663978636769,-0.016506513955712118,0.8417530820662079,0.4652553440943811,0.0439005092642312,1,-0.039991616021322146,0.022995441470643165,-0.01774848135493994,0.46940491117583394,0.04325798754766461,1,-0.015575139804332255,0.0003030961375168004,-0.015323045157350527,0.3989044024153187,0.21146577022434182
293,0.5676753572136272,0.03973954210539052,1,0.6049521178933224,0.05311423223526993,0,-0.012677201422297536,0.11762931931561994,0.3556185748787504,0.026910764619369903,0,0.06424758772835114,-0.1921528050677852,-0.016476207781815612,0.844084897146934,0.5739884767197644,0.042799564895948626,1,0.16008620431395834,-0.08175468236921021,-0.004343045224983685,0.5560912481656664,0.04260131155415256,1,0.0632498541604536,0.005132882024459597,-0.012291488019246923,0.44899172783879865,0.19694249143941547
294,0.5297254048173821,0.04361291321190133,1,0.6874207571868179,0.060698438946952704,0,0.05629214257955011,0.13112861460726788,0.3485450835595063,0.02998658750717715,0,0.026961968244386753,-0.1515834850577387,-0.026833399627141714,0.8300574512790075,0.5482160661546023,0.04757464114001069,1,0.0681758157363505,-0.007359438263975291,-0.012600311317773075,0.5346949048587866,0.047673103015171824,1,0.027354081171428103,0.013483978065606856,-0.0061431543782482865,0.44140462079675613,0.18987548381161998
295,0.4249621901097313,0.039149411253172964,1,0.5161087164520106,0.04879153363577788,1,-0.08029817767981742,0.09640689413182804,0.2736000093286201,0.025175881250736578,0,-0.06741138801518638,-0.1303928316512634,-0.028595771004930104,0.855062729817146,0.43193272720381365,0.04026538375172491,1,-0.16943631510726623,0.15998495600156037,-0.05861591369048053,0.437906945700945,0.04075284273783664,1,-0.06769568618086286,0.02441515232674997,-0.0188125204449421,0.4061854546400072,0.17632713626023214
296,0.4770983893704566,0.04063025716801575,1,0.6287215860018093,0.05803651796701028,0,-0.021067081111870403,0.14978866711367972,0.29116759127836034,0.027725310629257736,0,-0.021364932466048984,-0.1665102098588259,-0.02095726639676479,0.8357746572039865,0.46557433027454376,0.04447661458110262,1,-0.053794914439674935,0.04033561433661768,-0.020966369622399072,0.47792503751034826,0.04364832561412767,1,-0.021349669681164356,0.005503379784756455,-0.0062286725932439455,0.44101929217878594,0.17832364777928067
297,0.4927829991577042,0.04289264291584177,1,0.5169391845322808,0.06202966227153772,1,-0.03439531014653899,0.051334494678819724,0.2867597638594036,0.027612327021294632,0,-0.006620189203661705,-0.179907029120255,-0.026713017816679663,0.8410041799750061,0.45330107806521064,0.044786768428579295,1,-0.016977540933668406,-0.024192793927505576,-0.005528587073615375,0.45745278682704416,0.044440804981206485,1,-0.006762157006272701,-0.025866330425034383,-0.009918725741648662,0.4182267475429883,0.2134952677287909
298,0.46668360297077593,0.0448397902035407,1,0.5985423783103105,0.050725030040860875,1,0.0029085884634125667,0.0956337898468979,0.2713443757221751,0.02977923772148885,0,-0.03077022400825946,-0.19456448784817307,-0.003320912421392325,0.831154967767393,0.42082844570481,0.04696645604768629,1,-0.07757899676621664,-0.0053217103909491146,0.003729152861975688,0.4583149072741092,0.04631055035745026,1,-0.030529201990833796,-0.016333992822078015,0.005178102087020896,0.42207409021057163,0.1810277509348067
299,0.48460721785204447,0.041009327851036774,1,0.7362924613866945,0.05596400861779534,0,0.08298629013460226,0.15330617125209228,0.2924427691659561,0.027951239647427652,0,-0.014334050093055791,-0.17189052487871978,-0.02133265586226834,0.8437903695822581,0.46716387123458014,0.044766741262973156,1,-0.036359874129894006,0.03182223797975645,-0.028298492615282302,0.4625773347444149,0.04401077931999984,1,-0.01429707554133387,-0.009261013280323815,-0.013864576433927352,0.45909391549978185,0.20734801985001877
300,0.4757494607784698,0.042107719223949215,1,0.5802961394129982,0.05569910341601083,1,-0.0016102173068266831,0.08190635671982469,0.29355299219415515,0.027704071216468545,0,-0.022938815848323968,-0.16210793737546333,-0.021400254582057514,0.8437863582825852,0.4558270918838667,0.0439234922783605,1,-0.05794294557892865,0.04234891967303308,-0.028578882210237674,0.4609973248155828,0.04414995148482597,1,-0.022843548850446628,-0.0033476892320775547,-0.012811437101892994,0.4260948154996376,0.21139418625580533
301,0.6478309884946283,0.04089074333144533,0,0.8302079335584116,0.05964540892872103,0,0.12653744879340684,0.20367048476500477,0.40600295438784434,0.02859756141477342,0,0.1404565520921223,-0.20937831426179906,-0.025075283442478866,0.8381760512091425,0.6526622930915663,0.04583400519677583,0,0.3547893711339863,-0.2191678832218904,0.017040805179470393,0.6564299914205606,0.04473561711279954,0,0.13914138141163396,0.025260299911081606,-0.007971689902154935,0.4349315646860034,0.20686871175529647
302,0.5046765557809149,0.0422491201276248,1,0.5688757072406889,0.05610256191209265,1,-0.025307954430844184,0.09418366167153319,0.30772141532397107,0.026907804078087853,0,0.00443181954478708,-0.15750888395675122,-0.039201520264064864,0.8357913721549322,0.4831591550430017,0.04291081681979069,1,0.010957536930975786,0.013686930796822122,-0.041485312684796154,0.47839117781858137,0.04300923944853806,1,0.004402249382627436,0.005622043961468906,-0.03163311552551491,0.4155905470165639,0.22010419890537175
303,0.4722810267822512,0.038487418044556215,1,0.645563327330048,0.05025940835156126,0,0.0027049268005253915,0.14285840052952273,0.30758852977822937,0.027031044189967327,0,-0.026535353517131273,-0.15043590145558722,-0.015440215249052135,0.8346276926984707,0.4796885706871811,0.04224340971690223,1,-0.06534543764155068,0.0703884317875511,-0.025354423458819234,0.48893736765970486,0.04120682403290703,1,-0.025599291078137493,0.017090919302085613,-0.0025542605642433318,0.4445371679607859,0.2036266729457878
304,0.49770617446821125,0.04076597407642849,1,0.642919049746172,0.05557899454439871,0,0.0768223486671523,0.06609670107901974,0.31544829087140824,0.028751403850766577,0,-0.002147266634930422,-0.1527527260191238,-0.02965171647453751,0.843637651236455,0.511166859018709,0.04630597524775953,1,-0.005636881925763535,0.05603194203238044,-0.03922820108790784,0.5192673211336003,0.044972852940012346,1,-0.0022121608119708546,0.028842130040703837,-0.007362648095132675,0.4544985630820899,0.21890363234714838
305,0.44953766131103085,0.041112860760428784,1,0.5275136667982592,0.04798761551865832,1,-0.032108842191266196,0.05962250898952547,0.2717945914767653,0.028501318710452993,0,-0.04701513907394391,-0.1623178402672864,-0.018872429182004383,0.8492064387303564,0.4299766404383566,0.04560281365022998,1,-0.11711310770610772,0.07310361459184918,-0.026013866447384865,0.45607645013828985,0.04592157858145005,1,-0.047865512229742155,0.012814462891517614,-0.008872500523485666,0.4256738437285633,0.2019666071512721
306,0.44728490965514595,0.041231922019621725,1,0.4547728628811349,0.053364402029893954,1,-0.05655914100862655,0.011332003889761477,0.2760669940709579,0.027274651349580716,0,-0.051010361049747224,-0.13893120164480113,-0.03399144323449373,0.8394311928788905,0.4350095245521435,0.043029349169680604,1,-0.1299035887215923,0.12139955670457159,-0.056486443430835934,0.432514712805868,0.042376605770013655,1,-0.0505105396498384,0.005155786597011055,-0.02213053414130457,0.44263736051142344,0.23485778643242172
307,0.4148889520038093,0.04312718175813292,0,0.4151418759805701,0.05714145274182118,1,-0.15560132270041607,0.0707431986809861,0.27803471428205573,0.0283269835340061,0,-0.08116075185474975,-0.10543828499414439,-0.03536624886905011,0.8466358837886853,0.43700413941998084,0.04560496138148323,1,-0.2079929277614427,0.2307423784182557,-0.08574531123683204,0.43676064598636544,0.04604775664090968,1,-0.08104001053134349,0.03594376313516735,-0.01814310661745838,0.42462990560546215,0.19295998051598054
308,0.4948834035296902,0.04457541006420757,1,0.5371468601269072,0.05316401543763182,1,-0.03715874401642666,0.07430560414333383,0.31940668642005987,0.029616953820385858,0,-0.004747414609948459,-0.13618984401909512,-0.039656054950896545,0.8399260390699674,0.5076252428585631,0.04713445512486295,1,-0.01206915617679621,0.07931114461356516,-0.05961674557820579,0.5133286444082424,0.04738379522507323,1,-0.0048529875083532644,0.03944598294240189,-0.021264351025806115,0.4243322129493414,0.1975221069913281
309,0.5344124928334217,0.04044632509854316,1,0.5510895282199827,0.055096712409691,1,-0.03397480743725699,0.08506433565723957,0.32015799280688456,0.02751059622428252,0,0.03207481969126857,-0.20020448847368982,-0.011712338410694223,0.8424480750452856,0.5060417191014447,0.043381583978751644,1,0.08017257280852093,-0.08685815146430394,0.012727297757227763,0.5007604821603342,0.04209778330034138,1,0.031277886485639984,-0.028366277077211396,-0.002151127248094298,0.4395786946658856,0.20643808052730017
310,0.5445678210591678,0.04276972996970613,1,0.6331788433179205,0.052033752860980075,0,0.06634428627859233,0.06683455703932825,0.3491739454479016,0.028954158432451277,0,0.04125367670920544,-0.16112133201624446,-0.030958399245059314,0.8414344925610053,0.5614163021876809,0.046117053186029454,1,0.10555479093914567,-0.009145306557276101,-0.03499318219418875,0.5680814564209236,0.04456430934809799,1,0.041971084664907315,0.045297313524834605,-0.0191869417688183,0.4280004204960068,0.2000998040830238
311,0.5727100000099202,0.04359313998392627,1,0.7267031067344542,0.05674636541396427,0,0.09273603456338686,0.13396707217106735,0.3645084837162421,0.031125295385497923,0,0.06748257510486189,-0.1745156333660174,-0.028458458022602353,0.840881008375603,0.6013561816508157,0.05076420758109338,0,0.17472893875072643,-0.06148294630567803,-0.011889810794232588,0.5853845047180511,0.04806832717194997,1,0.06929364606016206,0.030341922546753778,-0.014251063888864723,0.44648810353515794,0.20025059573432702
312,0.4925731178045456,0.04190780218987331,1,0.5122895982016064,0.055924471959211075,1,-0.09875718385012928,0.11104678205173568,0.30210620039957287,0.029762249301080845,0,-0.007165080692233827,-0.1688695972975192,-0.021859121610674034,0.8341295764331595,0.47286384551639327,0.04765243366068928,1,-0.01806775284480455,0.020505445083228224,-0.02957384672203039,0.49257731628619356,0.04632231418331269,1,-0.00698563277544039,0.01856743780231206,-0.019004488740678015,0.462014754020403,0.20738835806392075
313,0.5153038872239838,0.04617807212047716,1,0.6675963188710499,0.060496663744243104,0,0.06406971794369684,0.1035266009273531,0.3203623521108848,0.03209267844288919,0,0.014211184973886997,-0.16474323008938963,-0.02910560277361246,0.8288506693183307,0.5166372289774984,0.05140589587294445,1,0.03679675188238613,-0.0022674569391415056,-0.01789206596574622,0.4895390159060654,0.04939555701439044,1,0.014424268257365747,-0.008799828177741983,-0.016085424173558557,0.4428276202858938,0.19256881015354213
